SCHOOLYEAR_SP	NCTESID	DISTRICT	BEH01	BEH02	BEH03	BUL01	BUL02	CAP01	CAP02	CAP03	CAP04	CAR01	CAR02	CAR03	CHA01	CHA02	CHA03	CHA04	CLA01	CLA02	CLA03	CLA04	CNF01	CNF02	CNF03	CNF04	CNF05	CSL01	CSL02	CSL03	CTL01	CTL02	CTL03	EFF01	EFF02	EFF03	EFF04	EFF05	EFF06	EXH01	EXH02	EXH03	HAP01	HAP02	LOM01	LOM02	LOM03	MAT01	MAT02	MTL01	NVE01	NVE02	NVE03	NVE04	OIN01	PAE01	PAE02	PAE03	PAE04	PAE05	PER01	PER02	PER03	SES01	SES02	SES03_2011	SES03_2012	SES04_2011_2012	SES04_2013	SES05_2011	SES05_2012	SES05_2013	SES06	SES07	SES08	SES09	SES10	SES11	SES12	TSP01
2011	120393	12	4	2	1	999	999	5	3	3	3	3	5	1	5	5	5	1	5	4	5	3	5	5	3	2	1	4	4	4	2	4	2	5	5	1	999	999	999	1	1	4	999	999	999	999	999	1	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	998	6	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	120393	12	4	3	2	5	5	3	5	1	2	4	5	2	3	2	4	3	4	2	2	3	5	2	4	4	3	5	1	1	3	2	2	5	4	999	4	3	4	1	1	5	2	5	3	3	2	1	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	8	4	999	999	2	999	1	0	1	0	1	1	1	5
2011	120394	12	5	2	1	999	999	5	4	4	5	5	5	5	3	5	4	3	5	5	5	4	4	5	5	5	4	4	4	5	5	1	5	4	3	5	999	999	999	1	1	5	999	999	999	999	999	4	3	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	2	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	120395	12	4	1	1	999	999	5	4	5	4	5	5	5	5	4	5	4	5	5	5	5	5	5	5	5	4	4	5	5	3	4	2	4	5	1	999	999	999	5	1	4	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	3	6	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	120396	12	3	4	3	999	999	4	3	3	5	4	4	3	5	5	5	3	4	4	5	4	5	3	4	4	3	4	5	3	3	3	1	3	2	2	999	999	999	1	1	2	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	3	3	3	3	3	999	2	999	2	999	999	999	999	999	999	999	999	999	3
2011	120397	12	3	3	3	999	999	5	4	4	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4	4	3	4	4	4	3	3	3	4	3	2	999	999	999	1	1	1	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	3	5	2	2	2	1	999	2	999	2	999	999	999	999	999	999	999	999	999	4
2011	120398	12	3	5	5	999	999	4	3	4	2	5	5	1	5	4	4	3	5	4	4	5	5	4	3	4	5	2	4	4	5	5	4	2	1	2	999	999	999	1	1	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	5	3	4	3	2	7	999	4	999	1	999	999	999	999	999	999	999	999	999	4
2011	120400	12	3	3	3	999	999	5	3	5	5	5	3	5	5	3	5	5	5	5	3	5	5	5	3	5	5	5	5	5	3	2	5	5	3	3	999	999	999	1	1	5	999	999	999	999	999	5	5	999	999	999	999	999	999	999	999	999	999	999	3	3	3	2	2	3	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	120400	12	4	4	1	5	3	5	5	5	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	2	5	4	5	4	5	4	999	3	5	5	1	5	5	5	1	3	5	4	1	1	999	999	999	999	999	999	999	999	999	999	999	5	5	3	2	999	999	5	4	999	999	2	999	1	0	0	0	0	1	0	5
2011	120402	12	4	3	3	999	999	5	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	3	3	3	5	5	1	999	999	999	1	1	2	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	3	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	120403	12	3	5	2	999	999	3	3	5	5	5	5	2	4	4	5	4	4	4	1	5	5	5	5	5	5	5	5	2	4	3	2	4	5	1	999	999	999	1	1	5	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	4	3	5	3	3	7	999	1	999	2	999	999	999	999	999	999	999	999	999	5
2012	120403	12	3	5	4	5	2	2	4	3	5	4	3	3	5	5	4	2	5	5	3	5	5	5	5	5	3	4	4	5	2	3	2	3	5	999	5	3	5	1	1	5	5	1	5	4	5	2	2	999	999	999	999	999	999	999	999	999	999	999	3	2	2	3	999	999	8	4	999	999	3	999	0	1	1	1	0	1	0	4
2011	120404	12	5	1	1	999	999	5	3	5	2	5	5	5	5	5	5	5	2	5	5	4	5	5	5	5	5	5	5	5	5	1	5	5	5	1	999	999	999	5	1	1	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120405	12	2	4	4	999	999	5	2	3	5	1	1	1	5	5	5	4	1	3	1	5	3	2	5	998	1	1	3	4	3	2	1	3	3	3	999	999	999	1	1	3	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	3	3	3	1	7	999	4	999	1	999	999	999	999	999	999	999	999	999	1
2012	120405	12	2	3	3	4	1	1	3	1	2	1	3	1	1	4	5	2	2	3	3	3	3	3	5	2	1	3	3	2	3	5	2	2	1	999	2	3	1	1	1	3	2	4	5	1	1	1	4	999	999	999	999	999	999	999	999	999	999	999	4	1	3	3	999	999	10	2	999	999	2	999	1	1	0	0	0	0	0	5
2011	120406	12	5	2	1	999	999	4	4	4	4	5	5	5	5	5	5	5	3	3	3	5	5	5	5	5	4	1	5	5	4	4	3	5	5	1	999	999	999	1	1	4	999	999	999	999	999	1	2	999	999	999	999	999	999	999	999	999	999	999	4	3	1	2	2	5	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	120406	12	4	1	1	2	1	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	5	5	4	3	4	5	4	999	5	5	3	1	1	4	4	1	4	5	5	3	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	999	999	7	4	999	999	4	999	1	1	0	0	0	0	0	5
2011	120407	12	5	4	1	999	999	5	5	3	3	4	3	4	5	2	5	5	5	5	3	2	5	4	5	5	5	4	5	5	3	3	4	5	5	5	999	999	999	5	5	1	999	999	999	999	999	3	4	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	2	5	999	4	999	1	999	999	999	999	999	999	999	999	999	3
2011	120408	12	4	2	1	999	999	4	4	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	4	4	4	5	4	4	3	3	5	5	2	999	999	999	1	1	3	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	2	2	1	6	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120409	12	4	1	1	999	999	5	3	4	5	5	5	5	5	5	3	5	5	4	3	5	5	5	5	5	1	5	3	5	3	3	3	5	5	3	999	999	999	1	1	1	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	2	5	999	4	999	3	999	999	999	999	999	999	999	999	999	5
2012	120409	12	5	1	1	4	1	5	2	3	4	4	5	5	5	5	5	4	5	4	5	4	5	5	5	5	3	4	4	4	1	5	1	5	4	999	5	5	4	1	1	1	3	1	5	4	4	5	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	5	2	999	999	3	999	1	1	0	0	0	0	0	4
2011	120410	12	5	1	1	999	999	5	4	4	5	4	5	4	4	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	3	4	2	5	5	1	999	999	999	1	1	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	3	2	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	120411	12	4	2	2	999	999	3	3	5	4	5	4	5	3	4	5	3	5	3	4	4	4	4	5	4	4	3	3	4	3	2	3	4	4	1	999	999	999	1	1	3	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	5	2	3	2	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	120412	12	3	2	3	999	999	5	3	4	3	4	5	1	5	5	2	5	5	2	2	4	5	1	5	5	4	5	4	3	2	3	3	5	4	1	999	999	999	5	3	4	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	3	4	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120413	12	4	2	1	999	999	5	1	3	3	3	5	4	5	5	5	5	5	3	3	5	3	3	5	4	4	1	3	3	4	2	3	4	1	1	999	999	999	1	1	1	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	3	4	2	2	3	3	999	3	999	2	999	999	999	999	999	999	999	999	999	4
2012	120413	12	4	2	1	3	3	3	2	4	3	3	4	3	4	5	4	4	4	5	4	4	4	5	5	5	3	5	4	4	3	3	3	3	4	999	3	3	4	1	5	2	3	3	5	5	4	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	3	2	999	999	6	4	999	999	2	999	1	1	0	0	0	0	0	5
2011	120414	12	5	1	1	999	999	5	5	5	5	5	5	5	4	4	5	4	5	4	4	5	5	4	5	5	5	4	5	5	4	2	4	5	5	3	999	999	999	5	4	3	999	999	999	999	999	1	4	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	2	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	120415	12	5	2	1	999	999	5	3	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	3	4	5	5	1	999	999	999	1	1	4	999	999	999	999	999	1	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	3	1	999	2	999	1	999	999	999	999	999	999	999	999	999	4
2011	120416	12	5	1	1	999	999	3	3	4	4	5	4	5	5	5	5	4	5	5	5	4	5	5	5	5	4	5	5	5	3	4	3	4	5	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	7	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	120416	12	5	1	1	1	1	5	5	5	5	5	5	4	5	5	5	5	5	4	5	4	5	5	5	5	3	4	5	5	4	2	4	5	5	999	5	5	5	1	1	3	5	1	5	5	5	2	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	999	999	9	2	999	999	2	999	1	1	0	0	0	0	0	5
2011	120417	12	4	2	1	999	999	4	4	5	3	4	5	5	4	4	5	4	4	5	4	4	5	5	5	5	3	5	3	4	3	3	3	4	4	1	999	999	999	1	1	4	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	3	3	999	4	999	2	999	999	999	999	999	999	999	999	999	4
2011	120419	12	3	3	2	999	999	5	3	5	3	5	5	4	3	3	5	4	4	3	3	3	4	4	3	2	3	3	3	3	3	3	3	5	4	1	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	5	3	2	2	4	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	120420	12	4	5	1	999	999	4	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	2	5	4	5	4	4	3	5	3	1	999	999	999	1	1	1	999	999	999	999	999	3	4	999	999	999	999	999	999	999	999	999	999	999	4	4	5	3	3	7	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120421	12	4	4	4	999	999	5	1	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	1	999	999	999	1	1	2	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	5	3	3	3	6	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2012	120421	12	4	4	2	2	2	5	3	5	4	5	5	5	5	5	5	3	5	5	5	5	4	5	5	5	3	4	5	4	3	3	4	5	4	999	4	5	5	2	1	1	4	1	5	5	4	4	1	999	999	999	999	999	999	999	999	999	999	999	4	5	4	3	999	999	9	1	999	999	1	999	1	1	0	0	0	0	0	5
2011	120424	12	1	5	5	999	999	998	3	5	5	5	5	4	5	3	4	4	5	4	4	2	4	5	4	4	3	2	3	5	4	2	998	5	4	1	999	999	999	1	1	1	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	3	2	3	3	7	999	2	999	3	999	999	999	999	999	999	999	999	999	4
2011	120425	12	3	3	1	999	999	4	4	4	3	5	3	1	4	4	4	3	4	4	3	4	4	4	4	4	3	4	4	4	2	4	3	5	4	1	999	999	999	1	1	4	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	4	4	2	3	3	4	999	1	999	1	999	999	999	999	999	999	999	999	999	4
2012	120425	12	4	2	1	3	1	4	5	5	4	5	5	4	5	5	5	5	5	5	5	4	4	5	5	5	3	4	5	5	3	4	1	5	4	999	4	5	5	1	1	2	4	1	5	4	5	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	999	999	7	1	999	999	4	999	1	1	0	0	0	1	0	5
2011	120426	12	4	2	2	999	999	4	3	5	5	5	5	4	5	5	5	4	5	5	4	4	5	4	3	5	2	5	3	5	3	4	2	4	4	1	999	999	999	1	1	3	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	4	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2011	120427	12	5	1	1	999	999	5	3	4	5	4	5	3	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	4	3	3	5	5	1	999	999	999	1	1	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	5	3	1	1	1	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	120428	12	5	1	1	999	999	5	4	5	5	5	5	4	4	5	5	1	5	4	4	4	4	4	5	4	3	5	5	4	3	1	2	5	5	1	999	999	999	1	1	3	999	999	999	999	999	3	1	999	999	999	999	999	999	999	999	999	999	999	2	5	1	1	1	4	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	120429	12	5	5	2	999	999	5	3	5	3	5	4	5	5	5	5	1	3	4	5	4	4	5	4	5	4	3	4	4	3	5	2	4	4	4	999	999	999	1	4	3	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	3	1	3	2	6	999	3	999	1	999	999	999	999	999	999	999	999	999	4
2011	120430	12	5	1	1	999	999	5	4	5	5	4	4	1	3	5	5	3	5	5	4	1	5	5	5	4	5	1	5	5	3	1	3	5	5	1	999	999	999	998	998	998	999	999	999	999	999	1	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	998	998	998	999	998	999	998	999	999	999	999	999	999	999	999	999	5
2011	120431	12	3	5	4	999	999	5	5	3	5	5	5	5	4	5	4	4	5	5	5	5	5	4	5	5	5	4	5	4	3	4	5	5	4	5	999	999	999	1	1	4	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	2	5	5	2	1	1	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	120431	12	2	5	4	3	2	3	1	3	2	3	5	4	4	4	5	4	4	3	4	3	4	2	4	5	4	2	4	2	3	3	4	3	3	999	2	2	3	1	1	1	2	2	4	1	2	2	4	999	999	999	999	999	999	999	999	999	999	999	3	4	4	2	999	999	6	2	999	999	2	999	1	1	0	0	0	0	0	5
2011	120432	12	5	1	1	999	999	4	3	3	5	3	5	3	5	5	4	4	4	5	5	5	5	4	5	5	3	5	5	4	4	3	3	5	5	3	999	999	999	1	1	1	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	4	2	3	3	5	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	120433	12	3	3	2	999	999	3	3	4	3	5	5	3	5	5	5	5	5	5	4	4	4	4	5	5	3	4	5	4	3	2	4	5	5	1	999	999	999	1	1	1	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	3	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	120434	12	4	2	2	999	999	5	3	3	4	5	3	4	4	5	4	4	5	4	4	5	4	3	5	5	3	2	4	3	3	3	3	4	5	2	999	999	999	1	1	1	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	4	2	1	3	2	6	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	120435	12	3	5	4	999	999	4	1	3	1	3	5	5	5	3	5	5	5	5	5	5	5	5	5	5	4	4	3	2	4	2	2	1	5	5	999	999	999	1	1	1	999	999	999	999	999	2	5	999	999	999	999	999	999	999	999	999	999	999	4	4	5	2	1	3	999	3	999	2	999	999	999	999	999	999	999	999	999	4
2011	120436	12	3	4	1	999	999	4	4	5	5	5	5	4	5	3	5	4	5	5	5	5	4	5	5	4	4	5	4	5	3	1	4	5	4	4	999	999	999	1	1	1	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	3	999	1	999	1	999	999	999	999	999	999	999	999	999	3
2011	120437	12	3	3	3	999	999	4	3	4	3	4	5	4	2	4	5	4	4	4	5	4	5	4	4	5	4	3	5	4	3	3	3	4	4	2	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	3	3	3	2	2	999	3	999	1	999	999	999	999	999	999	999	999	999	5
2011	120438	12	5	2	1	999	999	4	4	5	4	5	5	3	4	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	4	4	3	5	5	1	999	999	999	1	1	1	999	999	999	999	999	3	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	6	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	120438	12	5	1	1	4	2	3	4	3	4	4	5	1	2	4	5	3	4	4	4	4	4	4	4	4	3	3	998	4	3	3	3	5	5	999	5	5	5	1	1	1	4	1	4	4	4	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	999	999	7	3	999	999	4	999	1	0	0	0	0	1	0	5
2011	120439	12	5	4	4	999	999	5	4	5	5	5	5	5	5	4	4	5	5	5	4	5	4	5	5	5	4	5	5	5	4	5	2	5	4	5	999	999	999	1	2	2	999	999	999	999	999	4	4	999	999	999	999	999	999	999	999	999	999	999	5	4	1	3	2	7	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2012	120439	12	4	2	3	2	1	4	3	4	3	4	5	3	4	5	5	4	3	5	3	4	5	3	4	4	3	5	4	3	4	4	2	5	5	999	4	3	3	1	1	3	3	3	3	5	4	3	3	999	999	999	999	999	999	999	999	999	999	999	4	3	4	3	999	999	7	4	999	999	4	999	1	0	0	0	0	1	0	4
2011	120440	12	5	1	1	999	999	4	4	5	4	5	5	5	5	5	4	5	5	5	4	4	4	5	5	5	5	4	5	5	4	1	4	5	5	1	999	999	999	1	1	1	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	1	1	2	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120441	12	5	998	1	999	999	4	5	5	5	5	5	5	5	5	4	5	4	998	5	5	5	3	5	5	3	5	5	4	3	1	5	2	3	1	999	999	999	1	1	5	999	999	999	999	999	3	5	999	999	999	999	999	999	999	999	999	999	999	4	4	1	2	2	3	999	1	999	1	999	999	999	999	999	999	999	999	999	5
2011	120442	12	4	4	4	999	999	4	4	5	5	5	5	4	5	5	5	4	5	5	5	4	4	5	4	5	4	5	4	5	4	2	3	5	5	1	999	999	999	1	1	1	999	999	999	999	999	4	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2011	120443	12	3	3	1	999	999	5	5	5	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	1	5	1	5	5	5	999	999	999	5	1	5	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	1	2	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120444	12	4	2	1	999	999	4	5	5	4	4	5	5	4	4	4	5	4	5	5	3	5	5	4	4	5	4	4	5	3	1	5	5	5	1	999	999	999	3	2	3	999	999	999	999	999	1	2	999	999	999	999	999	999	999	999	999	999	999	3	5	2	2	2	4	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	120445	12	2	2	3	999	999	3	2	4	3	4	4	4	4	4	4	4	4	5	4	4	4	5	4	4	3	3	4	3	4	2	4	5	5	2	999	999	999	1	1	2	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	3	1	3	2	6	999	1	999	1	999	999	999	999	999	999	999	999	999	5
2011	120446	12	5	1	1	999	999	5	4	5	4	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	3	3	3	5	3	3	3	4	5	1	999	999	999	1	1	4	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	1	3	999	3	999	2	999	999	999	999	999	999	999	999	999	3
2012	120446	12	5	1	1	2	1	4	3	4	4	4	5	3	5	5	5	4	4	4	5	4	4	4	4	4	3	4	5	5	3	2	3	5	5	999	5	4	5	1	1	1	4	3	4	5	4	5	1	999	999	999	999	999	999	999	999	999	999	999	5	5	2	3	999	999	7	4	999	999	3	999	1	0	0	0	0	0	0	5
2011	120447	12	4	2	1	999	999	5	4	5	5	3	5	5	5	5	5	1	5	5	5	5	4	5	5	5	5	5	5	5	1	4	5	5	4	1	999	999	999	1	5	4	999	999	999	999	999	1	2	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	2	6	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	120448	12	4	3	1	999	999	4	4	5	4	5	5	4	5	5	998	3	4	5	4	4	5	4	5	5	4	4	4	5	4	1	4	5	5	1	999	999	999	1	1	5	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	2	1	999	3	999	2	999	999	999	999	999	999	999	999	999	5
2011	120449	12	4	2	1	999	999	4	3	5	5	5	5	4	4	5	4	4	4	4	5	4	5	4	5	5	5	4	4	5	3	3	3	5	5	1	999	999	999	1	1	3	999	999	999	999	999	3	998	999	999	999	999	999	999	999	999	999	999	999	3	5	1	3	3	4	999	2	999	2	999	999	999	999	999	999	999	999	999	4
2011	120450	12	4	4	4	999	999	4	3	4	4	5	5	5	5	5	4	5	4	4	5	5	5	4	5	5	3	3	4	4	4	3	3	4	4	1	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	4	4	4	2	2	7	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2012	120450	12	4	2	4	4	3	3	2	3	3	4	4	3	4	3	4	3	3	3	3	3	4	3	4	3	3	4	3	3	3	3	2	3	3	999	3	3	3	1	4	4	3	3	3	3	2	2	3	999	999	999	999	999	999	999	999	999	999	999	4	3	2	2	999	999	10	2	999	999	2	999	1	1	0	0	0	0	0	5
2011	120451	12	5	1	1	999	999	3	3	5	3	3	5	4	2	3	5	3	3	2	4	4	4	4	4	5	4	5	5	5	2	3	1	5	3	3	999	999	999	1	1	4	999	999	999	999	999	3	3	999	999	999	999	999	999	999	999	999	999	999	3	3	2	2	2	1	999	1	999	2	999	999	999	999	999	999	999	999	999	5
2011	120453	12	1	4	4	999	999	4	5	3	2	5	5	1	5	4	4	5	5	3	4	4	4	5	5	5	5	4	5	5	4	5	3	5	5	4	999	999	999	1	998	4	999	999	999	999	999	4	5	999	999	999	999	999	999	999	999	999	999	999	5	5	3	2	2	1	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120454	12	5	1	1	999	999	4	3	3	3	4	5	3	5	3	5	4	5	5	4	4	3	3	5	4	3	4	4	3	4	2	2	3	3	1	999	999	999	5	1	4	999	999	999	999	999	2	2	999	999	999	999	999	999	999	999	999	999	999	3	4	2	3	3	7	999	3	999	1	999	999	999	999	999	999	999	999	999	3
2011	120455	12	5	1	1	999	999	1	2	5	5	3	5	3	3	5	5	5	5	5	3	5	4	4	5	5	4	1	3	1	4	4	3	5	5	1	999	999	999	1	1	1	999	999	999	999	999	5	1	999	999	999	999	999	999	999	999	999	999	999	3	4	1	3	2	7	999	1	999	2	999	999	999	999	999	999	999	999	999	998
2012	120455	12	5	3	1	3	1	1	1	4	5	4	4	3	5	4	4	4	5	5	5	5	3	4	5	5	2	3	4	1	3	2	3	5	5	999	5	3	5	1	1	1	5	1	1	1	5	5	1	999	999	999	999	999	999	999	999	999	999	999	3	3	1	3	999	999	10	2	999	999	1	999	1	1	0	0	0	0	0	5
2011	120456	12	5	1	1	999	999	5	4	3	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	4	3	3	5	5	1	999	999	999	1	1	2	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	5	4	1	2	3	7	999	2	999	1	999	999	999	999	999	999	999	999	999	5
2012	120456	12	5	1	1	1	1	5	4	4	4	5	5	4	4	3	5	5	4	5	4	4	4	4	4	5	3	5	4	5	3	3	3	4	4	999	4	4	3	1	1	4	5	1	4	5	5	2	3	999	999	999	999	999	999	999	999	999	999	999	5	3	1	1	999	999	6	4	999	999	4	999	1	0	1	0	0	1	1	5
2011	120458	12	5	1	1	999	999	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	2	4	4	4	1	999	999	999	1	1	4	999	999	999	999	999	2	3	999	999	999	999	999	999	999	999	999	999	999	5	5	1	2	3	7	999	2	999	2	999	999	999	999	999	999	999	999	999	5
2011	120459	12	4	4	4	999	999	4	4	1	4	5	5	4	4	4	4	5	5	5	5	5	4	4	5	5	4	5	5	5	2	4	4	4	3	1	999	999	999	1	1	5	999	999	999	999	999	4	1	999	999	999	999	999	999	999	999	999	999	999	4	4	4	2	3	4	999	4	999	3	999	999	999	999	999	999	999	999	999	5
2012	120459	12	2	5	4	4	1	3	2	4	4	2	4	3	4	4	4	4	4	5	4	5	5	4	4	5	2	5	3	4	3	5	1	4	4	999	4	4	4	1	5	1	4	1	4	4	4	2	4	999	999	999	999	999	999	999	999	999	999	999	3	4	2	2	999	999	5	4	999	999	3	999	1	1	1	0	0	0	0	5
2011	120461	12	5	5	1	999	999	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	4	5	5	1	999	999	999	1	1	1	999	999	999	999	999	2	1	999	999	999	999	999	999	999	999	999	999	999	5	5	1	3	2	4	999	4	999	1	999	999	999	999	999	999	999	999	999	5
2011	120462	12	4	1	3	999	999	3	2	5	1	4	5	5	3	5	5	4	5	5	5	5	5	4	5	5	3	2	5	3	4	5	1	1	5	3	999	999	999	1	1	4	999	999	999	999	999	3	5	999	999	999	999	999	999	999	999	999	999	999	3	3	4	3	2	1	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	120463	12	4	2	2	999	999	5	3	5	4	4	5	5	5	4	5	5	4	4	4	2	5	5	4	5	4	5	5	4	4	2	4	4	4	1	999	999	999	1	1	1	999	999	999	999	999	4	2	999	999	999	999	999	999	999	999	999	999	999	4	4	1	3	3	5	999	4	999	2	999	999	999	999	999	999	999	999	999	5
2011	120464	12	3	3	2	999	999	3	4	3	5	3	4	5	5	5	5	4	5	5	3	5	5	5	5	5	3	4	5	3	3	2	4	4	5	1	999	999	999	1	2	3	999	999	999	999	999	1	3	999	999	999	999	999	999	999	999	999	999	999	3	4	2	1	1	3	999	3	999	1	999	999	999	999	999	999	999	999	999	5
